mode,sample,label,level_numeric,n_reads_sub,n_reads_orig,n_sites_compared,r_shannon_profile,r_pi_profile,r_minor_af_spectrum,mean_shannon_sub,mean_shannon_orig,delta_mean_shannon,mean_pi_sub,mean_pi_orig,delta_mean_pi,mean_abs_diff_minor_af,n_variable_sites_orig_1pct,n_variable_sites_sub_1pct,variable_site_recall_1pct,variable_site_precision_1pct,n_variable_sites_orig_2pct,n_variable_sites_sub_2pct,variable_site_recall_2pct,variable_site_precision_2pct,n_variable_sites_orig_5pct,n_variable_sites_sub_5pct,variable_site_recall_5pct,variable_site_precision_5pct,n_variable_sites_orig_20pct,n_variable_sites_sub_20pct,variable_site_recall_20pct,variable_site_precision_20pct
percent,barcode78,20pct,20.0,1935,9767,1129,0.9983808611469984,0.9991431717140217,0.9992448396497569,0.20228929109927515,0.201917861303159,0.0003714297961161517,0.07173592138733728,0.07114174758385448,0.0005941738034827976,0.0019666657733714028,429,430,0.9813519813519813,0.9790697674418605,331,344,0.9848942598187311,0.9476744186046512,197,198,0.9898477157360406,0.9848484848484849,82,83,1.0,0.9879518072289156
percent,barcode78,2pct,2.0,196,9767,1128,0.9859796449156979,0.9918539055639399,0.9928673941049425,0.1985264562595651,0.20209686649934974,-0.0035704102397846327,0.07282083343176962,0.07120481650901747,0.0016160169227521504,0.006099826378020345,429,499,0.9557109557109557,0.8216432865731463,331,360,0.9486404833836858,0.8722222222222222,197,204,0.9847715736040609,0.9509803921568627,82,82,0.975609756097561,0.975609756097561
percent,barcode78,40pct,40.0,3916,9767,1130,0.999370214769294,0.9996047300801741,0.999598314697671,0.20321842209880886,0.2017391729303243,0.0014792491684845477,0.07185048946011233,0.0710787902851077,0.0007716991750046226,0.0014135211009554624,429,434,0.986013986013986,0.9746543778801844,331,342,0.9969788519637462,0.9649122807017544,197,197,0.9898477157360406,0.9898477157360406,82,84,1.0,0.9761904761904762
percent,barcode78,5pct,5.0,483,9767,1129,0.9930649731144799,0.9958117266584671,0.9959346341517781,0.20212204780963233,0.201917861303159,0.0002041865064733306,0.0735299904993236,0.07114174758385448,0.002388242915469116,0.004885234879720128,429,461,0.9743589743589743,0.9067245119305857,331,347,0.945619335347432,0.9020172910662824,197,209,0.9898477157360406,0.9330143540669856,82,89,0.9878048780487805,0.9101123595505618
percent,barcode81,0p5pct,0.5,168,36366,1290,0.8362881779216164,0.8519609247616848,0.8908135236882404,0.10073571849670317,0.10170392071963695,-0.0009682022229337839,0.03278348701190033,0.02840123284209683,0.004382254169803496,0.008349341611375528,324,390,0.7561728395061729,0.6282051282051282,177,239,0.7740112994350282,0.5732217573221757,76,104,0.8289473684210527,0.6057692307692307,9,16,0.8888888888888888,0.5
percent,barcode81,10pct,10.0,3592,36366,1292,0.9843972545843892,0.9910507059697584,0.9941099107176581,0.09884594422372948,0.10170987113482485,-0.0028639269110953686,0.02796220219338446,0.028396277927024437,-0.0004340757336399777,0.001754624975305833,325,316,0.8923076923076924,0.9177215189873418,177,187,0.9265536723163842,0.8770053475935828,76,75,0.9078947368421053,0.92,9,10,1.0,0.9
percent,barcode81,1pct,1.0,365,36366,1292,0.8816420722175848,0.9160774673315982,0.9389400990883408,0.09544704583122603,0.10170987113482485,-0.006262825303598826,0.029197908134915896,0.028396277927024437,0.0008016302078914586,0.005957922797582169,325,328,0.7753846153846153,0.7682926829268293,177,197,0.8022598870056498,0.7208121827411168,76,94,0.8552631578947368,0.6914893617021277,9,12,1.0,0.75
percent,barcode81,20pct,20.0,7295,36366,1292,0.9925961793082555,0.9959247574597414,0.9975687887481136,0.09992938219690842,0.10170987113482485,-0.0017804889379164357,0.02799474875083115,0.028396277927024437,-0.0004015291761932868,0.0011612606230599289,325,319,0.9292307692307692,0.9467084639498433,177,177,0.9265536723163842,0.9265536723163842,76,76,0.9605263157894737,0.9605263157894737,9,10,1.0,0.9
percent,barcode81,2pct,2.0,705,36366,1292,0.9055648076063293,0.9390151212026879,0.9598181090399854,0.09429416493125409,0.10170987113482485,-0.0074157062035707655,0.027971955395079556,0.028396277927024437,-0.0004243225319448818,0.004525718359839459,325,319,0.8123076923076923,0.8275862068965517,177,200,0.8192090395480226,0.725,76,82,0.881578947368421,0.8170731707317073,9,11,0.8888888888888888,0.7272727272727273
percent,barcode81,40pct,40.0,14528,36366,1292,0.9959542730796941,0.9974921536928582,0.9984399797668425,0.09989079391563402,0.10170987113482485,-0.0018190772191908344,0.027850031549559718,0.028396277927024437,-0.0005462463774647194,0.0008090961209215467,325,313,0.9353846153846154,0.9712460063897763,177,170,0.9265536723163842,0.9647058823529412,76,72,0.9342105263157895,0.9861111111111112,9,10,1.0,0.9
percent,barcode81,5pct,5.0,1787,36366,1292,0.9598940565397368,0.9727984313754233,0.9805771098036666,0.09932128997653204,0.10170987113482485,-0.00238858115829281,0.028535424502486827,0.028396277927024437,0.00013914657546238926,0.0028880877048679744,325,334,0.8892307692307693,0.8652694610778443,177,190,0.8813559322033898,0.8210526315789474,76,79,0.868421052631579,0.8354430379746836,9,10,1.0,0.9
percent,barcode82,0p5pct,0.5,133,28487,1225,0.9065111818407822,0.9257350228997104,0.9388252260777703,0.10318055436225844,0.13152803675590916,-0.028347482393650716,0.03603124799032958,0.041430826341182087,-0.005399578350852509,0.008997393349535839,342,296,0.6988304093567251,0.8074324324324325,226,202,0.7389380530973452,0.8267326732673267,123,107,0.7642276422764228,0.8785046728971962,34,34,0.8529411764705882,0.8529411764705882
percent,barcode82,10pct,10.0,2790,28487,1225,0.9925687376960981,0.9954846675528013,0.9959599979950875,0.13123267947519152,0.13152803675590916,-0.00029535728071763967,0.042133289632253254,0.041430826341182087,0.0007024632910711676,0.0021573066726042673,342,367,0.956140350877193,0.8910081743869209,226,243,0.9823008849557522,0.9135802469135802,123,125,0.967479674796748,0.952,34,35,1.0,0.9714285714285714
percent,barcode82,1pct,1.0,266,28487,1225,0.9340135886079349,0.958482886536134,0.9656210407808086,0.11384901192681122,0.13152803675590916,-0.01767902482909793,0.038486737388887006,0.041430826341182087,-0.0029440889522950806,0.006176174885465993,342,325,0.7923976608187134,0.8338461538461538,226,213,0.8141592920353983,0.863849765258216,123,112,0.8373983739837398,0.9196428571428571,34,35,0.9117647058823529,0.8857142857142857
percent,barcode82,20pct,20.0,5581,28487,1226,0.9960295607324912,0.9974895343465756,0.9982544106241565,0.1312659315553916,0.13142075450733173,-0.00015482295194013673,0.04180771424581968,0.041397032844982105,0.0004106814008375745,0.0013737967170065286,342,349,0.9473684210526315,0.9283667621776505,226,232,0.9867256637168141,0.9612068965517241,123,124,0.975609756097561,0.967741935483871,34,35,1.0,0.9714285714285714
percent,barcode82,2pct,2.0,568,28487,1225,0.9701618444277075,0.9798551879851652,0.9852056403703735,0.12622634995567833,0.13152803675590916,-0.005301686800230826,0.042168295575871276,0.041430826341182087,0.0007374692346891892,0.004742915686611078,342,346,0.8596491228070176,0.8497109826589595,226,244,0.9380530973451328,0.8688524590163934,123,140,0.9512195121951219,0.8357142857142857,34,34,0.9411764705882353,0.9411764705882353
percent,barcode82,40pct,40.0,11190,28487,1226,0.9984565125991705,0.9991641483231872,0.9995405881909902,0.13032901101295674,0.13142075450733173,-0.0010917434943749915,0.041217002492726966,0.041397032844982105,-0.00018003035225513941,0.0007796189107055485,342,340,0.9707602339181286,0.9764705882352941,226,227,0.9867256637168141,0.9823788546255506,123,120,0.975609756097561,1.0,34,34,1.0,1.0
percent,barcode82,5pct,5.0,1428,28487,1225,0.9873115976951641,0.9922124793475644,0.9924074785183866,0.12952993892775042,0.13152803675590916,-0.0019980978281587403,0.04201284785296436,0.041430826341182087,0.0005820215117822714,0.0029563835840675963,342,355,0.9210526315789473,0.8873239436619719,226,243,0.9690265486725663,0.9012345679012346,123,130,0.959349593495935,0.9076923076923077,34,35,0.9705882352941176,0.9428571428571428
percent,barcode83,0p5pct,0.5,57,13407,1203,0.8983751122333544,0.8863338937340991,0.9094921697783098,0.14353930104232882,0.17865983685096815,-0.03512053580863933,0.05948985440936454,0.06058689776193903,-0.0010970433525744963,0.015055791467738291,446,459,0.7085201793721974,0.6884531590413944,308,350,0.762987012987013,0.6714285714285714,178,188,0.848314606741573,0.8031914893617021,58,65,0.7931034482758621,0.7076923076923077
percent,barcode83,10pct,10.0,1351,13407,1209,0.9831199236873004,0.9886930139303312,0.9902716964533275,0.17373864813830506,0.18146378937223273,-0.007725141233927674,0.06000805014574689,0.06164051349832548,-0.001632463352578592,0.003861840683442008,452,452,0.9491150442477876,0.9491150442477876,314,312,0.9394904458598726,0.9455128205128205,182,181,0.9615384615384616,0.9668508287292817,59,55,0.9152542372881356,0.9818181818181818
percent,barcode83,1pct,1.0,135,13407,1209,0.9221684731046363,0.9405312825975248,0.95810826664374,0.15510702474408075,0.18146378937223273,-0.02635676462815198,0.05906004794444086,0.06164051349832548,-0.002580465553884616,0.010831304423360317,452,436,0.7632743362831859,0.7912844036697247,314,312,0.7993630573248408,0.8044871794871795,182,183,0.8956043956043956,0.8907103825136612,59,67,0.8813559322033898,0.7761194029850746
percent,barcode83,20pct,20.0,2682,13407,1209,0.9941884750111359,0.9962567485317028,0.9970010264743101,0.17668925187210133,0.18146378937223273,-0.004774537500131404,0.06042585469391331,0.06164051349832548,-0.0012146588044121692,0.002313289891244948,452,455,0.9623893805309734,0.9560439560439561,314,318,0.9617834394904459,0.949685534591195,182,184,0.9725274725274725,0.9619565217391305,59,56,0.9322033898305084,0.9821428571428571
percent,barcode83,2pct,2.0,265,13407,1209,0.9449308325233073,0.9602121394590432,0.9676918361883668,0.16575360433499528,0.18146378937223273,-0.01571018503723745,0.060792192775172865,0.06164051349832548,-0.0008483207231526138,0.008588956716344628,452,448,0.8429203539823009,0.8504464285714286,314,309,0.8535031847133758,0.8673139158576052,182,191,0.9395604395604396,0.8952879581151832,59,62,0.9152542372881356,0.8709677419354839
percent,barcode83,40pct,40.0,5339,13407,1209,0.9981545546119547,0.998786110993581,0.9988012935266181,0.17911483873194464,0.18146378937223273,-0.002348950640288089,0.06100374187304389,0.06164051349832548,-0.0006367716252815916,0.0015365222153986397,452,456,0.9823008849557522,0.9736842105263158,314,313,0.9777070063694268,0.9808306709265175,182,181,0.9835164835164835,0.988950276243094,59,58,0.9491525423728814,0.9655172413793104
percent,barcode83,5pct,5.0,684,13407,1209,0.977378379059026,0.9854185981217793,0.9886703254046635,0.16857641792132766,0.18146378937223273,-0.012887371450905072,0.058990640298611084,0.06164051349832548,-0.002649873199714395,0.005279171686430467,452,434,0.8849557522123894,0.9216589861751152,314,301,0.8885350318471338,0.9269102990033222,182,180,0.9340659340659341,0.9444444444444444,59,54,0.8813559322033898,0.9629629629629629
percent,barcode84,0p5pct,0.5,177,37357,1194,0.9107547575352669,0.8857804990998303,0.9010869489887503,0.1028241310515721,0.10789463276831335,-0.005070501716741241,0.03512222595482177,0.031533639113104854,0.003588586841716916,0.00774454844314478,287,352,0.8466898954703833,0.6903409090909091,183,203,0.8743169398907104,0.7881773399014779,82,95,0.8902439024390244,0.7684210526315789,16,25,1.0,0.64
percent,barcode84,10pct,10.0,3678,37357,1194,0.9898080899079438,0.9936837545591459,0.9966282047717914,0.10550111469425254,0.10789463276831335,-0.0023935180740608103,0.031253901927030044,0.031533639113104854,-0.00027973718607481046,0.0016700032768825392,287,290,0.9198606271777003,0.9103448275862069,183,177,0.9344262295081968,0.9661016949152542,82,83,0.926829268292683,0.9156626506024096,16,17,1.0,0.9411764705882353
percent,barcode84,1pct,1.0,378,37357,1194,0.9441504195998277,0.9454689120409199,0.9551632520365677,0.09909369619616076,0.10789463276831335,-0.008800936572152585,0.031721282195681495,0.031533639113104854,0.0001876430825766412,0.005093130493837717,287,293,0.8362369337979094,0.8191126279863481,183,189,0.8743169398907104,0.8465608465608465,82,83,0.8414634146341463,0.8313253012048193,16,20,0.9375,0.75
percent,barcode84,20pct,20.0,7427,37357,1194,0.9968308808687241,0.9984778611200598,0.9992436944638439,0.10555993384501715,0.10789463276831335,-0.0023346989232961995,0.03099256502680172,0.031533639113104854,-0.0005410740863031338,0.0009412056131862958,287,292,0.9547038327526133,0.9383561643835616,183,176,0.9508196721311475,0.9886363636363636,82,79,0.9390243902439024,0.9746835443037974,16,16,1.0,1.0
percent,barcode84,2pct,2.0,762,37357,1194,0.9677615942833382,0.9800001978422894,0.9890932673706143,0.10500295999312192,0.10789463276831335,-0.002891672775191423,0.03224557794745889,0.031533639113104854,0.0007119388343540325,0.0033324143025300988,287,314,0.8989547038327527,0.821656050955414,183,193,0.9180327868852459,0.8704663212435233,82,90,0.975609756097561,0.8888888888888888,16,16,0.9375,0.9375
percent,barcode84,40pct,40.0,14954,37357,1194,0.9988645580748401,0.9994391611388073,0.9996581475178752,0.10694670376393625,0.10789463276831335,-0.000947929004377096,0.031306061481065295,0.031533639113104854,-0.00022757763203955922,0.0005652019025452462,287,295,0.9895470383275261,0.9627118644067797,183,178,0.9617486338797814,0.9887640449438202,82,79,0.9634146341463414,1.0,16,16,1.0,1.0
percent,barcode84,5pct,5.0,1839,37357,1194,0.9854562687229169,0.9923657515516294,0.9959580873125986,0.10524099409344495,0.10789463276831335,-0.002653638674868397,0.03147054846448551,0.031533639113104854,-6.309064861934749e-05,0.0021174347980127497,287,311,0.9337979094076655,0.8617363344051447,183,179,0.9234972677595629,0.9441340782122905,82,84,0.9512195121951219,0.9285714285714286,16,15,0.9375,1.0
percent,barcode85,0p5pct,0.5,85,18290,1128,0.9081623107253075,0.9432282278967584,0.9626886443426595,0.07515064739781036,0.11105446562104716,-0.03590381822323681,0.024984732368718468,0.03240981046570238,-0.007425078096983909,0.00744186656192077,295,402,0.7830508474576271,0.5746268656716418,186,155,0.7043010752688172,0.8451612903225807,75,59,0.68,0.864406779661017,14,14,0.9285714285714286,0.9285714285714286
percent,barcode85,10pct,10.0,1879,18290,1157,0.9906983976067468,0.9949561562352898,0.997711741778705,0.10951138151548145,0.11002181045091444,-0.0005104289354329883,0.03251673335554734,0.03202622701074816,0.0004905063447991839,0.0017985057737414268,299,319,0.9531772575250836,0.8934169278996865,189,196,0.9735449735449735,0.9387755102040817,75,77,0.96,0.935064935064935,14,14,1.0,1.0
percent,barcode85,1pct,1.0,191,18290,1135,0.9539603648102045,0.975240117844784,0.9859063958919432,0.09482907812292425,0.11102989462228774,-0.016200816499363488,0.02983083560840013,0.03238452845578359,-0.0025536928473834583,0.004861152830555018,297,367,0.8754208754208754,0.7084468664850136,188,176,0.8085106382978723,0.8636363636363636,75,72,0.8666666666666667,0.9027777777777778,14,14,1.0,1.0
percent,barcode85,20pct,20.0,3736,18290,1157,0.9964115959691925,0.9981572428579804,0.9991504270640039,0.10984289852928728,0.11002181045091444,-0.0001789119216271673,0.03231270632328762,0.03202622701074816,0.00028647931253946574,0.0011172222803083494,299,306,0.9565217391304348,0.934640522875817,189,196,0.9841269841269841,0.9489795918367347,75,75,0.96,0.96,14,14,1.0,1.0
percent,barcode85,2pct,2.0,355,18290,1149,0.9412904412047864,0.9467246478618296,0.9776434025184915,0.09947631121721646,0.11072817514190395,-0.01125186392468748,0.030504897933552676,0.032236734159868094,-0.0017318362263154183,0.004243460130452719,299,317,0.8528428093645485,0.804416403785489,189,180,0.8465608465608465,0.8888888888888888,75,69,0.84,0.9130434782608695,14,15,1.0,0.9333333333333333
percent,barcode85,40pct,40.0,7324,18290,1157,0.9983925871422169,0.999225730373058,0.9996132899337393,0.11113751426782184,0.11002181045091444,0.0011157038169073985,0.03254755104580984,0.03202622701074816,0.0005213240350616863,0.000762937350471073,299,303,0.9765886287625418,0.9636963696369637,189,189,0.9894179894179894,0.9894179894179894,75,78,0.9866666666666667,0.9487179487179487,14,14,1.0,1.0
percent,barcode85,5pct,5.0,937,18290,1157,0.9844876720449192,0.9914273866287141,0.9959362124245824,0.10937831418836311,0.11002181045091444,-0.0006434962625513352,0.03287833940138959,0.03202622701074816,0.000852112390641431,0.002354968661345292,299,325,0.9565217391304348,0.88,189,191,0.9523809523809523,0.9424083769633508,75,82,0.9866666666666667,0.9024390243902439,14,14,1.0,1.0
percent,barcode86,0p5pct,0.5,153,30397,1130,0.9177467010298577,0.9398425105177824,0.9640898814892739,0.10363748868054906,0.0893117082376003,0.014325780442948757,0.03401571090579449,0.025680316944714388,0.008335393961080104,0.007820490509021111,227,325,0.8986784140969163,0.6276923076923077,128,219,0.9609375,0.5616438356164384,51,95,0.9803921568627451,0.5263157894736842,18,18,1.0,1.0
percent,barcode86,10pct,10.0,3015,30397,1153,0.993377798599812,0.9970355717544314,0.998245307411897,0.08775366684172545,0.08914506147636034,-0.0013913946346348904,0.025512259237870514,0.025581727566894356,-6.94683290238425e-05,0.0011402713719073417,232,250,0.9741379310344828,0.904,131,135,0.9465648854961832,0.9185185185185185,52,53,0.9615384615384616,0.9433962264150944,18,18,1.0,1.0
percent,barcode86,1pct,1.0,304,30397,1132,0.9581011743675788,0.9795002528709762,0.9898616349475212,0.09088633561716958,0.08919698543510832,0.001689350182061261,0.027994252683176523,0.025643503449528718,0.002350749233647805,0.003968307942440943,227,303,0.9162995594713657,0.6864686468646864,128,151,0.90625,0.7682119205298014,51,62,0.9607843137254902,0.7903225806451613,18,18,1.0,1.0
percent,barcode86,20pct,20.0,6069,30397,1153,0.9961533313707653,0.9978850619945935,0.9989309330977653,0.08936088056212613,0.08914506147636034,0.00021581908576578934,0.025799824868930354,0.025581727566894356,0.00021809730203599734,0.000870849408935631,232,244,0.9655172413793104,0.9180327868852459,131,135,0.9694656488549618,0.9407407407407408,52,51,0.9807692307692307,1.0,18,18,1.0,1.0
percent,barcode86,2pct,2.0,575,30397,1136,0.9713113827102542,0.9875713959690974,0.9944704307306361,0.08530167912664914,0.0891919803305364,-0.003890301203887253,0.025454093800746473,0.02562098626703212,-0.00016689246628564733,0.0027316888700310436,227,245,0.8942731277533039,0.8285714285714286,128,138,0.90625,0.8405797101449275,51,51,0.9215686274509803,0.9215686274509803,18,19,1.0,0.9473684210526315
percent,barcode86,40pct,40.0,12072,30397,1153,0.998338771197835,0.9991501314165891,0.9996012361634711,0.08963763755529527,0.08914506147636034,0.0004925760789349365,0.025775613683237927,0.025581727566894356,0.00019388611634357095,0.0005033121189601045,232,245,0.9913793103448276,0.9387755102040817,131,132,0.9770992366412213,0.9696969696969697,52,52,1.0,1.0,18,18,1.0,1.0
percent,barcode86,5pct,5.0,1491,30397,1153,0.982285476045255,0.9893906174068073,0.9955815628748496,0.08640810548252685,0.08914506147636034,-0.002736955993833487,0.025398315003976414,0.025581727566894356,-0.00018341256291794228,0.0018024438660448625,232,233,0.9224137931034483,0.9184549356223176,131,133,0.916030534351145,0.9022556390977443,52,55,0.9423076923076923,0.8909090909090909,18,18,1.0,1.0
percent,barcode87,0p5pct,0.5,210,41007,1138,0.917945683915062,0.9504821628577738,0.9743441735308834,0.08948227250675772,0.08981102049473975,-0.00032874798798203375,0.027520922635121254,0.02473827507085893,0.0027826475642623236,0.0052989530706096305,242,344,0.8925619834710744,0.627906976744186,131,176,0.8396946564885496,0.625,46,63,0.9565217391304348,0.6984126984126984,9,9,0.8888888888888888,0.8888888888888888
percent,barcode87,10pct,10.0,4189,41007,1175,0.9837429561559784,0.9890177307515017,0.9937033629839072,0.09009891186324576,0.09270543043026254,-0.002606518567016783,0.025218234893436855,0.025759012999629252,-0.0005407781061923973,0.001368677362498878,259,267,0.9575289575289575,0.9288389513108615,140,136,0.9214285714285714,0.9485294117647058,52,48,0.8846153846153846,0.9583333333333334,9,9,0.8888888888888888,0.8888888888888888
percent,barcode87,1pct,1.0,409,41007,1175,0.9152723396978824,0.9063428235967871,0.9432705721429744,0.08849007940202003,0.09270543043026254,-0.004215351028242512,0.02728836607475199,0.025759012999629252,0.0015293530751227385,0.004676584240317708,259,273,0.8378378378378378,0.7948717948717948,140,153,0.8428571428571429,0.7712418300653595,52,62,0.8653846153846154,0.7258064516129032,9,14,1.0,0.6428571428571429
percent,barcode87,20pct,20.0,8286,41007,1175,0.9931449992132954,0.9960571673491188,0.9980898070218721,0.09095336033704114,0.09270543043026254,-0.0017520700932213973,0.025385249495707165,0.025759012999629252,-0.00037376350392208726,0.0008485499625629794,259,254,0.9498069498069498,0.968503937007874,140,134,0.9285714285714286,0.9701492537313433,52,48,0.9230769230769231,1.0,9,9,1.0,1.0
percent,barcode87,2pct,2.0,835,41007,1175,0.935479170274707,0.9585781487184002,0.9743172586388259,0.08635537655252333,0.09270543043026254,-0.006350053877739209,0.02499814790012668,0.025759012999629252,-0.0007608650995025723,0.0029540941807958214,259,253,0.8571428571428571,0.8774703557312253,140,142,0.8857142857142857,0.8732394366197183,52,51,0.8846153846153846,0.9019607843137255,9,11,1.0,0.8181818181818182
percent,barcode87,40pct,40.0,16436,41007,1175,0.9982130463210012,0.9989028775192704,0.9992791291781765,0.09208102170913204,0.09270543043026254,-0.0006244087211304955,0.02563119713382977,0.025759012999629252,-0.0001278158657994806,0.0005205146335369638,259,262,0.9806949806949807,0.9694656488549618,140,136,0.95,0.9779411764705882,52,51,0.9807692307692307,1.0,9,9,1.0,1.0
percent,barcode87,5pct,5.0,2123,41007,1175,0.9774716480188005,0.9859744336232583,0.9918812301028058,0.08914811925735878,0.09270543043026254,-0.0035573111729037543,0.02518100323229105,0.025759012999629252,-0.0005780097673382008,0.0017288773390469723,259,265,0.9305019305019305,0.909433962264151,140,146,0.9214285714285714,0.8835616438356164,52,51,0.9230769230769231,0.9411764705882353,9,9,0.7777777777777778,0.7777777777777778
percent,barcode88,0p5pct,0.5,158,32016,1129,0.9476703197075732,0.9723345914014875,0.975344226543269,0.08718178111338186,0.0942102945216772,-0.007028513408295342,0.027870612555363303,0.027157126842673535,0.0007134857126897681,0.005144612380705628,224,278,0.8258928571428571,0.6654676258992805,140,164,0.9214285714285714,0.7865853658536586,61,64,0.8360655737704918,0.796875,13,22,1.0,0.5909090909090909
percent,barcode88,10pct,10.0,3245,32016,1129,0.9963937982395696,0.9983190824600646,0.9984363746150675,0.09515134517586377,0.0942102945216772,0.0009410506541865649,0.02765983966828261,0.027157126842673535,0.0005027128256090731,0.00113724359212269,224,236,0.9776785714285714,0.9279661016949152,140,145,1.0,0.9655172413793104,61,61,0.9672131147540983,0.9672131147540983,13,14,1.0,0.9285714285714286
percent,barcode88,1pct,1.0,323,32016,1129,0.970085002847087,0.9864550478505569,0.9902992595877071,0.089653536873978,0.0942102945216772,-0.004556757647699208,0.02747765081495928,0.027157126842673535,0.0003205239722857446,0.003291701575081083,224,258,0.8660714285714286,0.751937984496124,140,150,0.9428571428571428,0.88,61,58,0.8360655737704918,0.8793103448275862,13,13,1.0,1.0
percent,barcode88,20pct,20.0,6328,32016,1129,0.9982166686997203,0.9991128229333115,0.9993285302610507,0.09484964952317161,0.0942102945216772,0.0006393550014944099,0.02746506002065548,0.027157126842673535,0.00030793317798194497,0.0007714448613932497,224,229,0.9776785714285714,0.9563318777292577,140,144,0.9928571428571429,0.9652777777777778,61,61,1.0,1.0,13,14,1.0,0.9285714285714286
percent,barcode88,2pct,2.0,632,32016,1129,0.9810708255028442,0.9910021267163656,0.9935916356595876,0.08929198868854091,0.0942102945216772,-0.004918305833136294,0.02672122635477413,0.027157126842673535,-0.0004359004878994044,0.0026478692604387983,224,241,0.90625,0.8423236514522822,140,139,0.9357142857142857,0.9424460431654677,61,48,0.7540983606557377,0.9583333333333334,13,16,1.0,0.8125
percent,barcode88,40pct,40.0,12715,32016,1129,0.9993328176386538,0.9996908446208581,0.9997943310842343,0.09291832144486255,0.0942102945216772,-0.0012919730768146537,0.026755362400557318,0.027157126842673535,-0.00040176444211621753,0.0005004867687330734,224,222,0.9821428571428571,0.990990990990991,140,140,1.0,1.0,61,60,0.9836065573770492,1.0,13,13,1.0,1.0
percent,barcode88,5pct,5.0,1596,32016,1129,0.9917255378751919,0.9960262263369585,0.997564799322302,0.09638982329674393,0.0942102945216772,0.002179528775066733,0.02820198449501237,0.027157126842673535,0.0010448576523388355,0.0016336720092537743,224,240,0.9419642857142857,0.8791666666666667,140,153,1.0,0.9150326797385621,61,65,0.9508196721311475,0.8923076923076924,13,13,1.0,1.0
percent,barcode89,0p5pct,0.5,62,9567,1175,0.8104137497639488,0.7775783264086631,0.7899668337567259,0.11784367618008693,0.17639975357228788,-0.05855607739220095,0.04339685400253517,0.05833073108171462,-0.014933877079179446,0.01644027169066947,445,448,0.755056179775281,0.75,326,305,0.6901840490797546,0.7377049180327869,173,152,0.6994219653179191,0.7960526315789473,44,21,0.3409090909090909,0.7142857142857143
percent,barcode89,10pct,10.0,983,9567,1180,0.9815293513635833,0.9825827811104932,0.9813230462911219,0.18065325391229256,0.17697507102157528,0.0036781828907172798,0.06175966097578604,0.058492486308543104,0.003267174667242939,0.004765099617457709,449,462,0.955456570155902,0.9285714285714286,330,350,0.9575757575757575,0.9028571428571428,176,192,0.9715909090909091,0.890625,44,51,0.9772727272727273,0.8431372549019608
percent,barcode89,1pct,1.0,122,9567,1180,0.8993074699406356,0.8982791441407011,0.919406335225485,0.13500387354484708,0.17697507102157528,-0.0419711974767282,0.04774110714775747,0.058492486308543104,-0.010751379160785633,0.012095029201894855,449,462,0.7750556792873051,0.7532467532467533,330,288,0.7666666666666667,0.8784722222222222,176,160,0.7954545454545454,0.875,44,25,0.5454545454545454,0.96
percent,barcode89,20pct,20.0,1981,9567,1180,0.9911503617015219,0.9925143057854348,0.9932280342271765,0.17648609737003224,0.17697507102157528,-0.0004889736515430454,0.05903693119631599,0.058492486308543104,0.000544444887772888,0.0026147156102936417,449,461,0.9665924276169265,0.9414316702819957,330,339,0.9696969696969697,0.943952802359882,176,181,0.9772727272727273,0.9502762430939227,44,45,1.0,0.9777777777777777
percent,barcode89,2pct,2.0,200,9567,1180,0.9475495570660813,0.9461876012694198,0.9507411817670139,0.16530792696307126,0.17697507102157528,-0.011667144058504025,0.05829460896386567,0.058492486308543104,-0.0001978773446774315,0.008372874605252979,449,492,0.9131403118040089,0.8333333333333334,330,333,0.8909090909090909,0.8828828828828829,176,185,0.9090909090909091,0.8648648648648649,44,43,0.8409090909090909,0.8604651162790697
percent,barcode89,40pct,40.0,3906,9567,1180,0.9969139355647508,0.9976845072256062,0.9979863174916255,0.17744477061427696,0.17697507102157528,0.0004696995927016834,0.058976574390641745,0.058492486308543104,0.00048408808209864096,0.0016379902147282566,449,453,0.9710467706013363,0.9624724061810155,330,337,0.9787878787878788,0.9584569732937686,176,177,0.9886363636363636,0.9830508474576272,44,45,1.0,0.9777777777777777
percent,barcode89,5pct,5.0,484,9567,1180,0.9672493456510968,0.9668387097216858,0.969562012836201,0.17821759578811708,0.17697507102157528,0.0012425247665417971,0.061979922649098476,0.058492486308543104,0.003487436340555372,0.006608203475117075,449,465,0.9175946547884187,0.886021505376344,330,342,0.9212121212121213,0.8888888888888888,176,203,0.9715909090909091,0.8423645320197044,44,51,0.9772727272727273,0.8431372549019608
percent,barcode90,0p5pct,0.5,33,6327,1129,0.9305439579691822,0.9437100575516788,0.948371249351969,0.19617932764190557,0.20561960838603285,-0.009440280744127283,0.082519764673087,0.07283131479097103,0.009688449882115965,0.02013439374664662,440,423,0.7727272727272727,0.8037825059101655,338,423,0.8875739644970414,0.7092198581560284,210,246,0.9,0.7682926829268293,84,106,0.9404761904761905,0.7452830188679245
percent,barcode90,10pct,10.0,656,6327,1293,0.9738737764629057,0.9768730103460246,0.9724819634200583,0.21571022267929646,0.2232220389801099,-0.007511816300813434,0.08018924946693005,0.08019726630000192,-8.016833071861074e-06,0.007570272647216477,539,527,0.9257884972170687,0.9468690702087287,420,419,0.9333333333333333,0.9355608591885441,261,273,0.9386973180076629,0.8974358974358975,108,107,0.9259259259259259,0.9345794392523364
